year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths
2025,10,2025-03-07,2025-03-07,West Bengal,Purba Bardhaman,Acute Diarrheal Disease,Reported,18,0
2025,10,2025-03-07,2025-03-08,West Bengal,Purulia,Food Poisoning,Reported,40,0
2025,10,2025-02-25,,Andhra Pradesh,Konaseema,Food Poisoning,Reported Late,14,0
2025,10,2025-02-26,,Madhya Pradesh,Anuppur,Food Poisoning,Reported Late,40,0
2025,10,2025-02-25,,Madhya Pradesh,Chhatarpur,Measles,Reported Late,13,0
2025,10,2025-02-08,,Uttar Pradesh,Bhadohi,Measles,Reported Late,5,0
2025,9,2025-02-24,2025-03-01,Andhra Pradesh,Konaseema,Mumps,Reported in Same Week,30,0
2025,9,2025-03-01,2025-03-01,Assam,Darrang,Acute Diarrheal Disease,Reported in Same Week,28,0
2025,9,2025-02-28,2025-03-01,Assam,Chirang,Rubella,Reported in Same Week,19,0
2025,9,2025-02-27,2025-02-27,Assam,Jorhat,Fever,Reported in Same Week,20,0
2025,9,2025-02-27,2025-02-28,Assam,Udalguri,Fever,Reported in Same Week,35,0
2025,9,2025-02-25,2025-02-25,Assam,Jorhat,Fever,Reported in Same Week,26,0
2025,9,2025-02-25,2025-02-26,Assam,Majuli,Acute Diarrheal Disease,Reported in Same Week,26,0
2025,9,2025-02-27,2025-03-01,Bihar,Purbi,Champaran,Reported in Same Week,16,0
2025,9,2025-02-25,2025-02-27,Bihar,Begusarai,Fever with Rash,Reported in Same Week,27,0
2025,9,2025-02-24,2025-02-25,Bihar,Begusarai,Fever with Rash,Reported in Same Week,13,0
2025,9,2025-02-25,2025-02-27,Chhattisgarh,Dhamtari,Food Poisoning,Reported in Same Week,113,0
2025,9,2025-02-23,2025-02-24,Chhattisgarh,Kabirdham,Acute Diarrheal Disease,Reported in Same Week,23,0
2025,9,2025-01-28,,Chhattisgarh,Narayanpur,Measles and Rubella,Reported Late,13,0
2025,9,2025-02-24,2025-02-25,Goa,South Goa,Acute Diarrheal Disease,Reported in Same Week,13,0
2025,9,2025-02-24,2025-02-27,Gujarat,Amreli,Acute Diarrheal Disease,Reported in Same Week,53,0
2025,9,2025-02-27,2025-02-27,Jammu and Kashmir,Badgam,Hepatitis A and E,Reported in Same Week,10,0
2025,9,2025-02-24,2025-02-25,Jammu and Kashmir,Baramulla,Hepatitis A,Reported in Same Week,22,0
2025,9,2025-03-01,2025-03-01,Jharkhand,Palamu,Scrub Typhus,Reported in Same Week,5,0
2025,9,2025-02-27,2025-02-27,Jharkhand,East Singhbum,Chickenpox,Reported in Same Week,17,0
2025,9,2025-02-27,2025-02-28,Jharkhand,Hazaribagh,Chickenpox,Reported in Same Week,9,0
2025,9,2025-02-27,2025-02-27,Karnataka,Belagavi,Food Poisoning,Reported in Same Week,62,0
2025,9,2025-02-25,2025-02-25,Karnataka,Uttar Kannad,Acute Diarrheal Disease,Reported in Same Week,30,0
2025,9,2025-02-21,2025-02-27,Karnataka,Vijayapura,Chikungunya,Reported in Same Week,5,0
2025,9,2025-01-23,2025-02-24,Karnataka,Kalaburagi,Food Poisoning,Reported in Same Week,21,0
2025,9,2025-03-01,2025-03-01,Kerala,Thiruvananthapuram,Food Poisoning,Reported in Same Week,156,0
2025,9,2025-02-28,2025-02-28,Kerala,Kozhikode,Mpox,Reported in Same Week,1,0
2025,9,2025-02-28,2025-03-01,Kerala,Malappuram,Chickenpox,Reported in Same Week,11,0
2025,9,2025-02-28,2025-02-28,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported in Same Week,31,1
2025,9,2025-02-28,2025-03-01,Kerala,Wayanad,Acute Diarrheal Disease,Reported in Same Week,104,0
2025,9,2025-02-27,2025-03-01,Kerala,Kasaragod,Mpox,Reported in Same Week,1,0
2025,9,2025-02-26,2025-02-28,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,8,0
2025,9,2025-02-26,2025-02-26,Kerala,Palakkad,Mumps,Reported in Same Week,38,0
2025,9,2025-02-24,2025-02-27,Kerala,Malappuram,Hepatitis A,Reported in Same Week,33,0
2025,9,2025-02-22,2025-02-24,Kerala,Kollam,Hepatitis,Reported in Same Week,34,0
2025,9,2025-02-21,2025-02-25,Madhya Pradesh,Ratlam,Food Poisoning,Reported in Same Week,18,0
2025,9,2025-02-06,,Madhya Pradesh,Chhatarpur,Measles,Reported Late,14,0
2025,9,2025-01-28,,Madhya Pradesh,Betul,Cholera,Reported Late,69,0
2025,9,2025-03-01,2025-03-01,Maharashtra,Kolhapur,Food Poisoning,Reported in Same Week,24,0
2025,9,2025-03-01,2025-03-02,Maharashtra,Palaghar,Acute Diarrheal Disease,Reported in Same Week,23,0
2025,9,2025-02-26,2025-03-01,Maharashtra,Jalgaon,Jaundice,Reported in Same Week,12,0
2025,9,2025-02-25,2025-02-25,Maharashtra,Sangli,Hepatitis A,Reported in Same Week,34,0
2025,9,2025-02-24,2025-02-25,Maharashtra,Sangli,Food Poisoning,Reported in Same Week,67,0
2025,9,2025-02-27,2025-02-27,Meghalaya,South Garo Hills,Acute Diarrheal Disease,Reported in Same Week,9,0
2025,9,2025-02-26,2025-02-26,Meghalaya,North Garo Hills,Typhoid,Reported in Same Week,39,0
2025,9,2025-02-27,2025-02-28,Nagaland,Dimapur,Human Rabies,Reported in Same Week,1,1
2025,9,2025-02-24,2025-02-25,Nagaland,Dimapur,Human Rabies,Reported in Same Week,1,1
2025,9,2025-02-24,2025-02-24,Tamil Nadu,Namakkal,Mumps,Reported in Same Week,9,0
2025,9,2025-02-24,2025-02-25,Tamil Nadu,Thanjavur,Chickenpox,Reported in Same Week,20,0
2025,9,2025-02-24,2025-03-01,Uttar Pradesh,Lalitpur,Measles,Reported in Same Week,18,0
2025,9,2025-03-02,2025-03-02,West Bengal,Hooghly,Cholera,Reported in Same Week,11,0
2025,9,2025-02-28,2025-02-28,West Bengal,Alipurduar,Chickenpox,Reported in Same Week,15,0
2025,9,2025-02-25,2025-02-25,West Bengal,Nadia,Food Poisoning,Reported in Same Week,74,0
2025,8,2025-02-20,2025-02-22,Andhra Pradesh,Nandamuri Taraka Rama Rao,Food Poisoning,Reported in Same Week,9,0
2025,8,2025-02-20,2025-02-22,Andhra Pradesh,Visakhapatanam,Food Poisoning,Reported in Same Week,8,0
2025,8,2025-01-24,,Andhra Pradesh,Sri Potti Sriramulu Nellore,Food Poisoning,Reported late,10,0
2025,8,2025-02-11,,Arunachal,Upper Siang,Rabies,Reported late,1,1
2025,8,2025-02-21,2025-02-23,Assam,Nalbari,Chickenpox,Reported in Same Week,11,0
2025,8,2025-02-20,2025-02-20,Assam,Kamrup Metro,Typhoid,Reported in Same Week,5,0
2025,8,2025-02-20,2025-02-20,Assam,Sonitpur,Acute Diarrheal Disease,Reported in Same Week,16,0
2025,8,2025-02-18,2025-02-18,Assam,Nagaon,Food Poisoning,Reported in Same Week,16,0
2025,8,2025-02-14,2025-02-17,Assam,Nalbari,Chickenpox,Reported in Same Week,5,0
2025,8,2025-02-18,2025-02-20,Bihar,Begusarai,Fever with Rash,Reported in Same Week,14,0
2025,8,2025-02-18,2025-02-18,Bihar,Begusarai,Fever with Rash,Reported in Same Week,12,0
2025,8,2025-02-18,2025-02-18,Bihar,Madhepura,Fever with Rash,Reported in Same Week,14,0
2025,8,2025-02-17,2025-02-21,Bihar,Pashchim Champaran,Fever with Rash,Reported in Same Week,10,0
2025,8,2025-01-21,,Chhattisgarh,Raipur,Typhoid,Reported late,11,0
2025,8,2025-02-21,2025-02-21,Gujarat,Jamnagar,Measles,Reported in Same Week,4,0
2025,8,2025-02-18,2025-02-19,Gujarat,Anand,Hepatitis A,Reported in Same Week,57,0
2025,8,2025-02-11,2025-02-17,Gujarat,Gandhinagar,Food Poisoning,Reported in Same Week,29,0
2025,8,2025-02-18,2025-02-18,Jharkhand,Hazaribagh,Chickenpox,Reported in Same Week,8,0
2025,8,2025-02-17,2025-02-18,Jharkhand,Dumka,Chickenpox,Reported in Same Week,12,0
2025,8,2025-01-21,,Jharkhand,Koderma,Chickenpox,Reported late,10,0
2025,8,2025-02-22,2025-02-23,Karnataka,Chikballapur,Food Poisoning,Reported in Same Week,17,0
2025,8,2025-02-18,2025-02-19,Karnataka,Bagalkot,Chickenpox,Reported in Same Week,7,0
2025,8,2025-02-22,2025-02-22,Kerala,Idukki,Mumps,Reported in Same Week,9,0
2025,8,2025-02-21,2025-02-21,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,13,0
2025,8,2025-02-21,2025-02-22,Kerala,Idukki,Mumps,Reported in Same Week,20,0
2025,8,2025-02-21,2025-02-22,Kerala,Kannur,Hepatitis A,Reported in Same Week,27,0
2025,8,2025-02-21,2025-02-21,Kerala,Wayanad,Acute Diarrheal Disease,Reported in Same Week,8,0
2025,8,2025-02-20,2025-02-21,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,14,1
2025,8,2025-02-20,2025-02-20,Kerala,Ernakulam,Chickenpox,Reported in Same Week,27,0
2025,8,2025-02-19,2025-02-20,Kerala,Palakkad,Hepatitis A,Reported in Same Week,40,0
2025,8,2025-02-18,2025-02-22,Kerala,Malappuram,Gastroenteritis,Reported in Same Week,51,0
2025,8,2025-02-18,2025-02-19,Kerala,Thiruvananthapuram,Mpox,Reported in Same Week,1,0
2025,8,2025-02-18,2025-02-19,Kerala,Thrissur,Mpox,Reported in Same Week,1,0
2025,8,2025-02-17,2025-02-17,Kerala,Kottayam,Mumps,Reported in Same Week,13,0
2025,8,2025-02-15,2025-02-19,Kerala,Kannur,Mpox,Reported in Same Week,1,0
2025,8,2025-02-15,2025-02-19,Kerala,Wayanad,Hepatitis A,Reported in Same Week,12,0
2025,8,2025-02-15,2025-02-19,Kerala,Wayanad,Mumps,Reported in Same Week,24,0
2025,8,2025-02-15,2025-02-19,Kerala,Wayanad,Food Poisoning,Reported in Same Week,9,0
2025,8,2025-02-13,2025-02-21,Kerala,Alappuzha West,Nile Fever,Reported in Same Week,2,0
2025,8,2025-02-07,2025-02-18,Kerala,Malappuram,Hepatitis A,Reported in Same Week,18,0
2025,8,2025-01-12,,Kerala,Malappuram,Hepatitis A,Reported late,62,0
2025,8,2025-02-20,2025-02-21,Madhya Pradesh,Raisen,Acute Diarrheal Disease,Reported in Same Week,10,0
2025,8,2025-02-19,2025-02-19,Madhya Pradesh,Dhar,Typhoid,Reported in Same Week,59,0
2025,8,2025-02-19,2025-02-19,Maharashtra,Kolhapur,Hepatitis A,Reported in Same Week,25,0
2025,8,2025-02-18,2025-02-20,Maharashtra,Sangli,Acute Hepatitis A,Reported in Same Week,12,0
2025,8,2025-02-20,2025-02-21,Meghalaya,West Garo Hills,Chickenpox,Reported in Same Week,11,0
2025,8,2025-02-18,2025-02-18,Meghalaya,South West Garo Hills,Chickenpox,Reported in Same Week,10,0
2025,8,2025-02-19,2025-02-19,Odisha,Jharsuguda,Chickenpox,Reported in Same Week,26,0
2025,8,2025-02-18,2025-02-18,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,13,0
2025,8,2025-02-18,2025-02-18,Odisha,Sundargarh,Food Poisoning,Reported in Same Week,35,0
2025,8,2025-02-17,2025-02-17,Odisha,Cuttack,Food Poisoning,Reported in Same Week,86,0
2025,8,2025-02-17,2025-02-17,Odisha,Malkangiri,Food Poisoning,Reported in Same Week,29,0
2025,8,2025-02-22,2025-02-22,Tamil Nadu,Thiruvallur,Chickenpox,Reported in Same Week,37,0
2025,8,2025-02-20,2025-02-20,Tamil Nadu,Pudukkottai,Chickenpox,Reported in Same Week,7,0
2025,8,2025-02-19,2025-02-21,Tamil Nadu,Ariyalur,Acute Diarrheal Disease,Reported in Same Week,11,0
2025,8,2025-02-19,2025-02-19,Tamil Nadu,Kallakurichi,Chickenpox,Reported in Same Week,16,0
2025,8,2025-02-17,2025-02-19,Tamil Nadu,Krishnagiri,Acute Diarrheal Disease,Reported in Same Week,28,0
2025,8,2025-02-17,2025-02-17,Tamil Nadu,Salem,Chickenpox,Reported in Same Week,17,0
2025,8,2025-02-15,2025-02-17,Tamil Nadu,Karur,Chikungunya,Reported in Same Week,20,0
2025,8,2025-02-15,2025-02-17,Tamil Nadu,Virudhunagar,Acute Diarrheal Disease,Reported in Same Week,13,0
2025,8,2025-01-18,,Uttar Pradesh,Gonda,Food Poisoning,Reported late,85,0
2025,7,2025-02-08,2025-02-10,Andhra Pradesh,Alluri Sitharama Raju,Acute Diarrheal Disease,Reported in Same Week,14,0
2025,7,2025-01-21,,Andhra Pradesh,Parvathipuram Manyam,Acute Diarrheal Disease,Reported late,27,0
2025,7,2025-02-14,2025-02-16,Assam,Dima Hasao,Chickenpox,Reported in Same Week,19,0
2025,7,2025-02-08,2025-02-10,Bihar,Patna,Chickenpox,Reported in Same Week,5,0
2025,7,2025-02-08,2025-02-15,Bihar,Saran,Fever with Rash,Reported in Same Week,7,0
2025,7,2025-02-12,2025-02-13,Chhattisgarh,Durg,Acute Diarrheal Disease,Reported in Same Week,34,0
2025,7,2025-02-12,2025-02-14,Chhattisgarh,Kondagaon,Acute Diarrheal Disease,Reported in Same Week,26,0
2025,7,2025-02-12,2025-02-13,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Acute Diarrheal Disease,Reported in Same Week,41,0
2025,7,2025-02-16,2025-02-16,Gujarat,Ahmedabad,Acute Diarrheal Disease,Reported in Same Week,11,0
2025,7,2025-02-15,2025-02-15,Gujarat,Navsari,Food Poisoning,Reported in Same Week,107,0
2025,7,2025-02-12,2025-02-12,Gujarat,Devbhumi Dwarka,Food Poisoning,Reported in Same Week,61,0
2025,7,2025-02-15,2025-02-15,Jharkhand,Giridih,Chickenpox,Reported in Same Week,4,0
2025,7,2025-02-15,2025-02-15,Jharkhand,Latehar,Scrub Typhus,Reported in Same Week,38,0
2025,7,2025-02-12,2025-02-14,Jharkhand,Deoghar,Fever with Rash,Reported in Same Week,3,0
2025,7,2025-02-11,2025-02-11,Jharkhand,Giridih,Chickenpox,Reported in Same Week,8,0
2025,7,2025-02-11,2025-02-11,Jharkhand,Jamtara,Chickenpox,Reported in Same Week,5,0
2025,7,2025-02-07,2025-02-15,Jharkhand,Deoghar,Fever with Rash,Reported in Same Week,3,0
2025,7,2025-02-12,2025-02-12,Karnataka,Uttar Kannad,Acute Diarrheal Disease,Reported in Same Week,33,0
2025,7,2025-02-10,2025-02-11,Karnataka,Hassan,Food Poisoning,Reported in Same Week,12,0
2025,7,2025-02-15,2025-02-15,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,19,0
2025,7,2025-02-13,2025-02-13,Kerala,Kozhikode,Jaundice,Reported in Same Week,94,0
2025,7,2025-02-11,2025-02-15,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,15,0
2025,7,2025-02-10,2025-02-10,Kerala,Ernakulam,Dengue,Reported in Same Week,12,0
2025,7,2025-02-08,2025-02-13,Kerala,Ernakulam,Mumps,Reported in Same Week,5,0
2025,7,2025-02-06,,Kerala,Thrissur,Chickenpox,Reported late,22,0
2025,7,2025-01-14,,Kerala,Wayanad,Food Poisoning,Reported late,31,0
2025,7,2025-02-13,2025-02-13,Madhya Pradesh,Chhatarpur,Rubella,Reported in Same Week,1,1
2025,7,2025-02-13,2025-02-13,Madhya Pradesh,Dindori,Jaundice,Reported in Same Week,5,0
2025,7,2025-02-10,2025-02-11,Madhya Pradesh,Shahdol,Hepatitis A,Reported in Same Week,3,0
2025,7,2025-02-14,2025-02-14,Maharashtra,Akola,Typhoid,Reported in Same Week,30,0
2025,7,2025-02-12,2025-02-14,Maharashtra,Amravati,Fever,Reported in Same Week,10,1
2025,7,2025-02-10,2025-02-10,Maharashtra,Latur,Measles,Reported in Same Week,27,0
2025,7,2025-02-10,2025-02-11,Maharashtra,Wardha,Food Poisoning,Reported in Same Week,29,0
2025,7,2025-02-08,2025-02-10,Maharashtra,Aurangabad,Fever,Reported in Same Week,18,2
2025,7,2025-02-08,2025-02-10,Maharashtra,Bhandara,Acute Diarrheal Disease,Reported in Same Week,21,0
2025,7,2025-02-08,2025-02-10,Maharashtra,Nanded,Poisoning,Reported in Same Week,77,0
2025,7,2025-02-07,2025-02-10,Maharashtra,Nagpur,Acute Diarrheal Disease,Reported in Same Week,51,0
2025,7,2025-02-13,2025-02-14,Meghalaya,East Khasi Hills,Acute Diarrheal Disease,Reported in Same Week,11,0
2025,7,2025-02-11,2025-02-11,Odisha,Ganjam,Measles,Reported in Same Week,21,0
2025,7,2025-02-10,2025-02-10,Odisha,Anugul,Food Poisoning,Reported in Same Week,96,0
2025,7,2025-02-10,2025-02-11,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,34,0
2025,7,2025-01-14,,Odisha,Nabarangpur,Food Poisoning,Reported late,16,0
2025,7,2025-02-08,2025-02-12,Rajasthan,Jalore,Acute Diarrheal Disease,Reported in Same Week,22,0
2025,7,2025-02-13,2025-02-15,Tamil Nadu,Dindigul,Mumps,Reported in Same Week,6,0
2025,7,2025-02-11,2025-02-14,Tamil Nadu,Villupuram,Chickenpox,Reported in Same Week,11,0
2025,7,2025-02-10,2025-02-11,Tamil Nadu,Sivaganga,Hepatitis A,Reported in Same Week,5,0
2025,7,2025-02-11,2025-02-11,Uttar Pradesh,Moradabad,Food Poisoning,Reported in Same Week,39,0
2025,7,2025-02-10,2025-02-11,Uttar Pradesh,Ambedkar,Nagar,Reported in Same Week,22,0
2025,7,2025-02-10,2025-02-13,Uttar Pradesh,Muzaffarnagar,Food Poisoning,Reported in Same Week,29,0
2025,7,2025-02-04,,Uttar Pradesh,Gautam Buddha Nagar,Acute Diarrheal Disease,Reported late,334,0
2025,7,2025-02-11,2025-02-12,West Bengal,Medinipur West,Food Poisoning,Reported in Same Week,21,0
2025,6,2025-02-06,2025-02-06,Assam,Lakhimpur,Acute Diarrheal Disease,Reported in Same Week,9,0
2025,6,2025-02-07,2025-02-07,Bihar,Patna,Measles,Reported in Same Week,5,0
2025,6,2025-01-29,,Bihar,Purbi Champaran,Measles,Reported late,6,0
2025,6,2025-02-06,2025-02-06,Gujarat,Tapi,Food Poisoning,Reported in Same Week,25,0
2025,6,2025-02-06,2025-02-06,Jammu and Kashmir,Srinagar,Hepatitis A,Reported in Same Week,18,0
2025,6,2025-02-05,2025-02-06,Jammu and Kashmir,Doda,Human Rabies,Reported in Same Week,1,1
2025,6,2025-02-05,2025-02-05,Jammu and Kashmir,Kulgam,Hepatitis A,Reported in Same Week,11,0
2025,6,2025-02-07,2025-02-07,Jharkhand,Koderma,Food Poisoning,Reported in Same Week,18,0
2025,6,2025-02-06,2025-02-07,Jharkhand,Dhanbad,Chickenpox,Reported in Same Week,16,0
2025,6,2025-02-06,2025-02-07,Jharkhand,Dumka,Measles,Reported in Same Week,9,0
2025,6,2025-02-06,2025-02-08,Jharkhand,Koderma,Typhoid,Reported in Same Week,8,0
2025,6,2025-02-05,2025-02-06,Jharkhand,Dumka,Chickenpox,Reported in Same Week,10,0
2025,6,2025-02-04,2025-02-04,Jharkhand,Giridih,Chickenpox,Reported in Same Week,14,0
2025,6,2025-01-31,2025-02-07,Jharkhand,Deoghar,Malaria,Reported in Same Week,12,0
2025,6,2025-02-05,2025-02-05,Karnataka,Bengaluru Urban,Acute Diarrheal Disease,Reported in Same Week,32,0
2025,6,2025-02-06,2025-02-07,Kerala,Kottayam,Hepatitis A,Reported in Same Week,32,0
2025,6,2025-02-06,2025-02-06,Kerala,Kozhikode,Food Poisoning,Reported in Same Week,76,0
2025,6,2025-02-06,2025-02-06,Kerala,Malappuram,Hepatitis A,Reported in Same Week,14,0
2025,6,2025-02-06,2025-02-06,Kerala,Malappuram,Hepatitis A,Reported in Same Week,20,0
2025,6,2025-02-05,2025-02-09,Kerala,Kannur,Poisoning,Reported in Same Week,77,0
2025,6,2025-02-04,2025-02-04,Kerala,Kasaragod,Food Poisoning,Reported in Same Week,55,0
2025,6,2025-02-03,2025-02-09,Kerala,Kannur,Food Poisoning,Reported in Same Week,58,0
2025,6,2025-02-03,2025-02-04,Kerala,Thrissur,Mumps,Reported in Same Week,30,0
2025,6,2025-02-02,2025-02-04,Kerala,Wayanad,Acute Diarrheal Disease,Reported in Same Week,8,0
2025,6,2025-01-31,2025-02-06,Kerala,Kottayam,Chickenpox,Reported in Same Week,12,0
2025,6,2025-01-30,2025-02-03,Kerala,Kannur,Acute Gastroenteritis,Reported in Same Week,1529,0
2025,6,2025-01-28,,Kerala,Wayanad,Acute Diarrheal Disease,Reported late,11,0
2025,6,2025-02-08,2025-02-08,Madhya Pradesh,Chhatarpur,Measles,Reported in Same Week,9,0
2025,6,2025-02-05,2025-02-05,Madhya Pradesh,Ashoknagar,Measles,Reported in Same Week,11,0
2025,6,2025-02-03,2025-02-03,Madhya Pradesh,Guna,Measles,Reported in Same Week,16,0
2025,6,2025-02-03,2025-02-03,Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,Reported in Same Week,184,0
2025,6,2025-01-22,,Madhya Pradesh,Bhopal,Hepatitis A,Reported late,11,1
2025,6,2025-02-05,2025-02-05,Maharashtra,Kolhapur,Food Poisoning,Reported in Same Week,651,0
2025,6,2025-02-03,2025-02-04,Maharashtra,Amravati,Acute Gastroenteritis,Reported in Same Week,16,0
2025,6,2025-02-01,2025-02-06,Maharashtra,Thane,Chikungunya,Reported in Same Week,15,0
2025,6,2025-02-05,2025-02-05,Meghalaya,North Garo Hills,Human Rabies,Reported in Same Week,1,1
2025,6,2025-02-08,2025-02-09,Odisha,Boudh,Chickenpox,Reported in Same Week,13,0
2025,6,2025-02-04,2025-02-04,Odisha,Sambalpur,Acute Gastroenteritis,Reported in Same Week,8,0
2025,6,2025-02-03,2025-02-03,Odisha,Cuttack,Acute Diarrheal Disease,Reported in Same Week,67,0
2025,6,2025-02-03,2025-02-04,Punjab,Rupnagar,Chickenpox,Reported in Same Week,19,0
2025,6,2025-01-31,2025-02-03,Punjab,Faridkot,Hepatitis E,Reported in Same Week,17,0
2025,6,2025-02-02,2025-02-03,Rajasthan,Bharatpur,Food Poisoning,Reported in Same Week,77,0
2025,6,2025-02-05,2025-02-06,Tamil Nadu,Madurai,Food Poisoning,Reported in Same Week,31,0
2025,6,2025-02-05,2025-02-06,Tamil Nadu,Madurai,Chikungunya,Reported in Same Week,7,0
2025,6,2025-02-04,2025-02-05,Tamil Nadu,Tuticorin,Mumps,Reported in Same Week,11,0
2025,6,2025-01-28,,Tamil Nadu,Krishnagiri,Acute Diarrheal Disease,Reported late,28,0
2025,6,2025-02-07,2025-02-07,West Bengal,Purulia,Typhoid,Reported in Same Week,32,0
2025,5,2025-01-27,2025-01-28,Andhra Pradesh,Alluri Sitharama Raju,Fever with Rash,Reported in Same Week,15,0
2025,5,2025-02-01,2025-02-01,Assam,Dibrugarh,Acute Diarrheal Disease,Reported in Same Week,19,0
2025,5,2025-01-30,2025-01-30,Assam,Golaghat,Food Poisoning,Reported in Same Week,11,0
2025,5,2025-01-30,2025-01-30,Assam,Lakhimpur,Hepatitis A,Reported in Same Week,11,0
2025,5,2025-01-29,2025-01-29,Assam,Karimganj,Human Rabies,Reported in Same Week,1,1
2025,5,2025-01-30,2025-01-30,Bihar,Patna,Fever with Rash,Reported in Same Week,8,0
2025,5,2025-01-27,2025-02-01,Bihar,Begusarai,Fever with Rash,Reported in Same Week,13,0
2025,5,2025-01-27,2025-01-29,Bihar,Begusarai,Fever with Rash,Reported in Same Week,14,0
2025,5,2025-01-16,,Bihar,Samastipur,Fever with Rash,Reported late,22,0
2025,5,2025-01-29,2025-01-30,Chhattisgarh,Balod,Acute Diarrheal Disease,Reported in Same Week,59,0
2025,5,2025-01-30,2025-01-30,Gujarat,Tapi,Measles,Reported in Same Week,2,0
2025,5,2025-01-28,2025-01-28,Gujarat,Jamnagar,Crimean Congo Haemandrhagic Fever (CCHF),Reported in Same Week,1,1
2025,5,2025-01-28,2025-01-29,Jammu and Kashmir,Kulgam,Jaundice,Reported in Same Week,19,0
2025,5,2025-01-26,2025-01-28,Jammu and Kashmir,Anantnag,Hepatitis A,Reported in Same Week,9,0
2025,5,2025-01-31,2025-01-31,Jharkhand,Latehar,Food Poisoning,Reported in Same Week,25,0
2025,5,2025-01-27,2025-01-27,Jharkhand,Lohardaga,Japanese Encephalitis,Reported in Same Week,2,0
2025,5,2025-01-25,2025-01-27,Jharkhand,Godda,Chickenpox,Reported in Same Week,7,0
2025,5,2024-12-27,,Jharkhand,Latehar,Paratyphoid,Reported late,14,0
2025,5,2025-01-30,2025-01-31,Karnataka,Bidar,Chikungunya,Reported in Same Week,5,0
2025,5,2025-01-28,2025-01-28,Karnataka,Bagalkot,Chickenpox,Reported in Same Week,15,0
2025,5,2025-01-27,2025-01-28,Karnataka,Uttar Kannad,Acute Diarrheal Disease,Reported in Same Week,8,0
2025,5,2025-01-28,2025-01-28,Kerala,Wayanad,Acute Diarrheal Disease,Reported in Same Week,31,0
2025,5,2025-01-27,2025-01-28,Kerala,Alappuzha,Food Poisoning,Reported in Same Week,27,0
2025,5,2025-01-26,2025-01-30,Kerala,Ernakulam,Food Poisoning,Reported in Same Week,23,0
2025,5,2025-02-01,2025-02-01,Madhya Pradesh,Burhanpur,Chickenpox,Reported in Same Week,10,0
2025,5,2025-01-28,2025-01-28,Madhya Pradesh,Khargone,Cholera,Reported in Same Week,69,0
2025,5,2025-01-26,2025-01-27,Madhya Pradesh,East Nimar,Food Poisoning,Reported in Same Week,98,0
2025,5,2025-01-28,2025-01-29,Maharashtra,Pune,Food Poisoning,Reported in Same Week,20,0
2025,5,2025-01-28,2025-01-29,Maharashtra,Sangli,Food Poisoning,Reported in Same Week,34,0
2025,5,2025-01-29,2025-01-29,Manipur,Senapati,Food Poisoning,Reported in Same Week,28,0
2025,5,2025-01-31,2025-01-31,Odisha,Boudh,Chickenpox,Reported in Same Week,18,0
2025,5,2025-01-29,2025-01-29,Odisha,Anugul,Diarrhoea,Reported in Same Week,31,0
2025,5,2025-01-29,2025-01-30,Odisha,Kendujhar,Food Poisoning,Reported in Same Week,26,0
2025,5,2025-01-29,2025-01-29,Odisha,Nuapada,Food Poisoning,Reported in Same Week,38,0
2025,5,2025-01-21,,Odisha,Ganjam,Acute Diarrheal Disease,Reported late,15,0
2025,5,2025-01-07,,Odisha,Ganjam,Measles,Reported late,54,0
